x,y,label,sublabel,set,clustering_protein,clustering_cluster
0.8204576910286914,0.4253242226044448,0,0,-1,-1,-1
0.4601610029303629,0.8118183696532982,0,0,-1,-1,-1
0.3442758857174322,0.9318505743985828,0,0,-1,-1,-1
0.4096173305124652,0.1229474282907464,0,0,-1,-1,-1
0.6034895242869835,0.5911399892697625,0,0,-1,-1,-1
0.809164085781745,0.9709973893885492,0,0,-1,-1,-1
0.728392214035719,0.2565707996772041,0,0,-1,-1,-1
0.9238068473795495,0.4257972733014236,0,0,-1,-1,-1
0.4672611479812225,0.2808024521473164,0,0,-1,-1,-1
0.2525403233541651,0.4865008209873591,0,0,-1,-1,-1
0.7671007837916006,0.2748381924093198,0,0,-1,-1,-1
0.8968047497921722,0.0538852616997582,0,0,-1,-1,-1
0.2118939769398898,0.8259125217114116,0,0,-1,-1,-1
0.2428307710499089,0.6437865928027089,0,0,-1,-1,-1
0.2687360710098876,0.7720638125267071,0,0,-1,-1,-1
0.1159283581163633,0.5522248650952157,0,0,-1,-1,-1
0.6471571706656603,0.4249339724141378,0,0,-1,-1,-1
0.0475646673808295,0.4275254877363988,0,0,-1,2,-1
0.1169363970240696,0.7379279668642367,0,0,-1,-1,-1
0.5319204333274653,0.9863482399526098,0,0,-1,-1,-1
0.3666946740118264,0.5119899048110981,0,0,-1,-1,-1
0.8264742993811319,0.1527390256590934,0,0,-1,-1,-1
0.4523472427270766,0.9737483668598086,0,0,-1,-1,-1
0.0017607297830238,0.3676348892505126,0,0,-1,-1,-1
0.0711333002079652,0.64851021677377,0,0,-1,-1,-1
0.3003643045933636,0.3840846899039918,0,0,-1,-1,-1
0.2928263627850072,0.2739670285508891,0,0,-1,-1,-1
0.9728881688661392,0.7379673226029699,0,0,-1,-1,-1
0.8804751320220585,0.5620808748735499,0,0,-1,-1,-1
0.2991542147675348,0.0547912497381111,0,0,-1,-1,-1
0.7652467010195209,0.9491615976000192,0,0,-1,-1,-1
0.1254795140320036,0.592803706072815,0,0,-1,-1,-1
0.9718475469023576,0.3213830604750254,0,0,-1,-1,-1
0.6852330456439651,0.9660369862976343,0,0,-1,-1,-1
0.8951915560875662,0.6304324572481166,0,0,-1,-1,-1
0.4935878697321947,0.3503844074744489,0,0,-1,-1,-1
0.710369351108709,0.8236054763200926,0,0,-1,-1,-1
0.5119483322698876,0.5730850898874653,0,0,-1,-1,-1
0.8684220480802423,0.4029462825512135,0,0,-1,-1,-1
0.5480470712246258,0.6777968830575762,0,0,-1,-1,-1
0.9240684259589956,0.3127792040502968,0,0,-1,-1,-1
0.8874845775523782,0.0559742481018916,0,0,-1,-1,-1
0.4682321562748976,0.6432521421521554,0,0,-1,-1,-1
0.1704999797364661,0.9313447090687856,0,0,-1,-1,-1
0.1900829385339718,0.8937970062146611,0,0,-1,-1,-1
0.8308885557625756,0.673983433160898,0,0,-1,-1,-1
0.0496249269455085,0.2288525328997214,0,0,-1,0,-1
0.8397109431479995,0.3789685985693811,0,0,-1,-1,-1
0.7031859833768284,0.0458780267836124,0,0,-1,-1,-1
0.1567971002904732,0.6410671733627468,0,0,-1,-1,-1
0.8478297647044272,0.8995306766407624,0,0,-1,-1,-1
0.0434743994176562,0.8701040824154527,0,0,-1,-1,-1
0.2473021684410415,0.8118665452470691,0,0,-1,-1,-1
0.45421927095475,0.8032886058641998,0,0,-1,-1,-1
0.5717376732078113,0.8786341477063645,0,0,-1,-1,-1
0.8513866666895287,0.9549658082080268,0,0,-1,-1,-1
0.7004967391401333,0.9351451756137976,0,0,-1,-1,-1
0.3355567252535251,0.3520198761768681,0,0,-1,-1,-1
0.0418880606813983,0.5099353346685441,0,0,-1,-1,-1
0.3736170220619208,0.7960937057259052,0,0,-1,-1,-1
0.0308048753815743,0.6091235586118575,0,0,-1,-1,-1
0.8990011884566335,0.2743380083766024,0,0,-1,-1,-1
0.8020518423854626,0.2586346758404885,0,0,-1,-1,-1
0.8461104687683181,0.893218266685227,0,0,-1,-1,-1
0.9182518077978202,0.8068154759369495,0,0,-1,-1,-1
0.4048662267625728,0.8717442408318075,0,0,-1,-1,-1
0.4375757799348456,0.1288047926317238,0,0,-1,-1,-1
0.2682139614969495,0.2375969768523919,0,0,-1,-1,-1
0.5677386987433657,0.4292388188919137,0,0,-1,-1,-1
0.5059661039028925,0.9832772669837796,0,0,-1,-1,-1
0.2474242867857331,0.5938110295766429,0,0,-1,-1,-1
0.8226440844613591,0.1000151486822568,0,0,-1,-1,-1
0.6922367776471605,0.6449878308364204,0,0,-1,-1,-1
0.9057104226893096,0.288651961237807,0,0,-1,-1,-1
0.1804076812243357,0.9565186459868308,0,0,-1,-1,-1
0.9967682952910064,0.0426716273244838,0,0,-1,-1,-1
0.3234719383851161,0.8417849728041789,0,0,-1,-1,-1
0.1909567297099402,0.2950325192401838,0,0,-1,-1,-1
0.3094169592624384,0.6771430483417427,0,0,-1,-1,-1
0.7591737174729563,0.3915024353791033,0,0,-1,-1,-1
0.6337321928149331,0.849405513896683,0,0,-1,-1,-1
0.6210577464468027,0.8680454932725697,0,0,-1,-1,-1
0.2350746898597053,0.6776965623386451,0,0,-1,-1,-1
0.7092747554937002,0.2927064752634168,0,0,-1,-1,-1
0.3982767314123684,0.4267931633401698,0,0,-1,-1,-1
0.6960723013534492,0.5878242675581593,1,1,0,-1,0
0.6894725824467626,0.6116905538072154,1,1,0,-1,0
0.7235197263041496,0.5824636488122089,1,1,0,0,0
0.7421181469912395,0.5885097989318057,1,2,0,0,0
0.7375381458928195,0.6064193044877993,1,2,0,-1,0
0.7159132407457998,0.58076153164339,1,2,0,0,0
0.7410821708339236,0.5994798149745121,1,2,0,0,0
0.7096182674845226,0.5873346246326239,1,2,0,0,0
0.7232424234590784,0.5807447118216275,1,2,0,0,0
0.7264230976004896,0.5937088258434235,1,2,0,0,0
0.720731285822568,0.6047662061704001,1,2,0,0,0
0.7658478216532558,0.6126936865751532,1,2,0,1,0
0.7272688249620594,0.6149360459811923,1,2,0,-1,0
0.7308535475250021,0.6023434119087621,1,2,0,0,0
0.7113461027292102,0.6221553206514541,1,2,0,-1,0
0.7302716243478187,0.589575322235102,1,2,0,0,0
0.7516684642522494,0.6148298683254224,1,2,0,1,0
0.7276976117051985,0.5846365338819396,1,2,0,0,0
0.732873299911189,0.592916434121229,1,2,0,0,0
0.7349301864411669,0.593843991747913,1,2,0,0,0
0.7247691813192308,0.5616771559033426,1,3,0,0,0
0.7508575930259869,0.6037014192504141,1,3,0,1,0
0.7590151236287398,0.5732403897116173,1,3,0,1,0
0.7526525995800026,0.6115398733081951,1,3,0,1,0
0.7398201087271143,0.6125421727378053,1,3,0,1,0
0.7510138254111041,0.5790435302891691,1,3,0,-1,0
0.7851362287164504,0.5786572754100343,1,3,0,1,0
0.7727711655100727,0.5948310359175241,1,3,0,1,0
0.7576464191389155,0.5998327745415393,1,3,0,1,0
0.7431148299803297,0.5775968442159334,1,3,0,0,0
0.731268470307138,0.5788828538203385,1,3,0,0,0
0.7455146866945589,0.5909306383235514,1,3,0,0,0
0.7288258578546534,0.5823955254834622,1,3,0,0,0
0.7839280960977613,0.5993223787669613,1,4,0,1,0
0.7699553120088073,0.6114145420996026,1,4,0,1,0
0.7955850006300333,0.5884479126239837,1,4,0,1,0
0.7639997823472476,0.5954293473215594,1,4,0,1,0
0.7615005471939393,0.6088098593197339,1,4,0,1,0
0.7548109319739904,0.5900952828919833,1,4,0,1,0
0.7556642227227797,0.5886542531174168,1,4,0,1,0
0.7687028106285558,0.5999301183141466,1,4,0,1,0
0.793584848377848,0.5385780019249667,1,5,0,-1,-1
0.8484491641202301,0.5630138891707754,1,6,0,2,1
0.8398923021985529,0.5433484773042252,1,6,0,2,1
0.8427972445351343,0.557165805730978,1,6,0,2,1
0.8794935264509445,0.5491481363447068,1,7,0,2,1
0.8601878921270669,0.554342112072896,1,7,0,2,1
0.866628430411099,0.5564569666747202,1,7,0,2,1
0.8954971036015031,0.5308823633448907,1,7,0,-1,1
0.8989322854803612,0.5987676892953682,1,8,0,3,1
0.865253735637061,0.5914092586931112,1,8,0,-1,1
0.8536365747501421,0.6189385126332702,1,9,0,4,1
0.8266232409454374,0.6189179138596119,1,9,0,4,1
0.841791251523022,0.6190887322008809,1,9,0,4,1
0.8440625728232439,0.6643804363262277,1,9,0,-1,-1
0.842023675434736,0.6420875225795684,1,9,0,4,1
0.8627091562755868,0.6214640351702548,1,9,0,4,1
0.8496020025186206,0.6153577942278479,1,9,0,4,1
0.8914484555053022,0.6078312540051977,1,10,0,3,1
0.8814696083113815,0.604427253317387,1,11,0,3,1
0.9132964874467449,0.631762386072241,1,11,0,-1,1
0.8850540942540123,0.6238471850097039,1,11,0,3,1
0.9243505505658636,0.6628502539633726,1,12,0,-1,-1
0.9361683671972694,0.6460845170411261,1,12,0,-1,-1
0.6223815193483917,0.5890299144421023,2,1,0,5,2
0.624235523020075,0.5976027061785592,2,1,0,5,2
0.6095667164892171,0.5923001787910271,2,1,0,5,2
0.6267436306595507,0.5658911036359813,2,1,0,5,2
0.6039550115106246,0.5471083307798184,2,1,0,-1,-1
0.6216244148344647,0.57725889465446,2,1,0,5,2
0.6343350718407189,0.6053308536218591,2,1,0,5,2
0.6203773533608408,0.5862279914927765,2,1,0,5,2
0.6206098212140557,0.5911323952189317,2,2,0,5,2
0.594508393823193,0.6168918749185146,2,2,0,-1,2
0.6412578819259523,0.6142405505145345,2,3,0,5,2
0.6240924811404018,0.6627072784699478,2,3,0,6,2
0.6288468063764705,0.6407976320196642,2,3,0,-1,2
0.644012380844343,0.6490421402650179,2,3,0,-1,2
0.6723914498786774,0.665412087273856,2,3,0,7,2
0.6163211013708524,0.6654734283401936,2,3,0,6,2
0.6523407294112427,0.6675749429086839,2,3,0,-1,2
0.6355978631340626,0.6407571983345055,2,3,0,-1,2
0.6501608276334533,0.6729342845181081,2,3,0,-1,2
0.662046782195322,0.6499885748986706,2,4,0,7,2
0.6988274967935921,0.6513468991516582,2,5,0,8,0
0.7094201086076821,0.6521391984629568,2,5,0,8,0
0.6827019940911621,0.6559654442116811,2,5,0,7,2
0.6865771028676854,0.6385906564274978,2,5,0,-1,2
0.7292203020133358,0.6713429716062659,2,5,0,-1,0
0.6999157369489812,0.6325531154022247,2,5,0,-1,0
0.6924107205534884,0.6459881450091969,2,5,0,8,0
0.7008824812791221,0.6310839100096447,2,5,0,-1,0
0.7377284272590747,0.6431120658699924,2,5,0,-1,0
0.7124417154971409,0.6411867902754828,2,5,0,8,0
