x,y,index
2326.2442634615777,1115.895310025995,130
2257.3986130397493,1364.8034630426778,131
2259.700856661687,1342.2341685094607,131
2297.9233500376868,1341.0764661961216,131
2263.494338076884,1329.3456849728664,131
2275.135836752055,1344.684891844969,131
2271.236788766,1254.2717676952038,132
465.59267816131154,933.936084717643,133
469.8277408475404,915.5740111981187,133
475.3509599359724,934.6951761982,133
451.47502005893597,940.3694174205002,133
600.684901050789,810.1186367666971,134
582.2997710017023,832.6955178998062,134
458.4818824895664,803.0825553295576,135
467.094305816657,801.1172395454217,135
440.430261622142,819.8100730602688,136
429.18187098603545,799.1945577215389,136
440.8974119738191,780.0847310800268,136
445.8637595822252,811.6431495359102,136
444.73335688852484,781.2792653187132,136
448.5419177241699,815.8449815363425,136
3246.196551394861,283.0019662882954,137
3300.547670683184,273.00234803969164,138
3262.6889644409785,254.3595237549276,138
3295.6134846176205,264.10434628041844,138
3346.7361360538966,327.619287701045,139
3348.224718580937,342.8620665425775,139
3320.0862173653722,341.2148002041683,139
3316.4230219003653,347.8633923839082,139
3299.637958396072,351.0876231752384,139
3314.3951622054396,335.35854750621115,139
3304.8626397872904,263.5667387020671,140
3274.5332590821645,220.96857107924228,141
3225.184736810056,309.2274552148634,142
3230.7966143225904,318.54984189396856,142
3230.39503469447,337.77094781341924,142
3345.361835346792,262.99504300819854,143
3340.8750518988268,281.94827490280795,143
3319.4509308774263,226.05492629356394,143
3327.306549806941,268.3185747794143,144
3326.948056669428,268.77522594173894,144
3313.1552618082806,272.8933115077909,144
3277.35943717888,2267.9328381394707,145
3293.454596181963,2418.0523508175575,146
3297.884081189614,2240.2104017535726,147
3308.505866574411,2228.0111762626834,147
3283.6778202387695,2245.6243208680407,147
3213.0664244495356,2433.138152702971,148
3166.182527750089,2423.587636921754,148
3244.573159803811,2284.1095789267683,149
3251.7321144362095,2283.169568695379,149
3251.635289875794,2309.0457553052956,149
3330.5868126633036,2393.894253337081,150
1794.4812979799474,637.3720307176791,151
1817.3889319047128,632.4565208929037,152
1851.6260582428577,531.3988576838456,153
1841.9618643144058,540.8062340490895,153
1846.4807117982066,531.1621359156286,153
1828.4576589925878,597.2346341900967,154
1741.1623564026672,577.9454933750663,155
1765.7589876320735,517.951069261144,156
1768.0603611778236,495.9135508217779,156
1773.975344313955,510.5166643132944,156
1785.8051622043945,550.8513782587047,157
1337.8207768478192,1465.0088791443097,158
1352.680776459779,1515.6576539244647,159
1329.3831536646696,1517.294495689626,159
1342.216288975348,1519.6675565049295,159
1363.842673192956,1530.0440116976565,159
1355.7121370068044,1505.8667412483933,159
1373.1010174687228,1508.7279504705325,159
1364.1301275635935,1520.036385533063,159
1360.5152470574722,1531.8617949810464,159
1387.467190882836,1547.9778950496607,159
1340.5699265375238,1508.8427838953746,159
1380.3237663378723,1534.0511570646283,159
1374.7991672897147,1520.0670403017025,159
1368.721691333915,1501.6738323316372,159
1381.9808991777245,1537.8017019829672,159
1369.707135841202,1522.391267799167,159
1363.732241490093,1514.1123078922562,160
1342.2821445110162,1527.1254054919855,160
1354.5925490122454,1505.3459630256568,160
1353.6472715465154,1527.226222514195,160
1985.795391572543,3238.2874468975565,161
1972.89054025203,3259.9059621648166,161
1991.726252799877,3248.8343047803733,161
1954.84881570218,3240.2935721803055,161
2006.3641997022132,3283.0948881515837,162
1987.2968589049885,3162.4544810581324,163
1972.645576274155,3202.0786707047346,163
2018.0570663761155,3111.7289472372554,164
2019.7337421970476,3240.7201312320803,165
1933.687730430429,3244.273228469624,166
1955.3337975630793,3244.1564481163127,166
1956.6663091348007,3297.2221676446475,167
1855.6684364731711,3280.812313091025,168
1873.6175424037176,3259.0386848334674,168
3462.7201592554693,1570.2123776050078,169
3562.9576274590736,1754.8717783716363,170
3576.2958970106647,1758.2860613835358,170
3559.078193407416,1760.4841850758514,170
3551.4590351977145,1763.526337872096,170
3566.7325348859,1744.4039882334062,170
3554.711329544802,1762.7763601426318,170
3594.303963576926,1653.0523094324383,171
3576.9087515188944,1654.1578047602375,171
3566.294845042324,1625.4883694161977,171
3269.437994931708,3539.5592125836893,172
3241.8030540606715,3526.037311492352,172
3223.336937077232,3517.9503870336766,172
3141.238456496841,3453.7638600843347,173
3138.7892780798747,3472.7760022653515,174
3275.313159759764,3392.453598174399,175
3141.7539129746065,3422.0204752827863,176
3128.3823137445765,3504.1726521032638,177
3140.694365885003,3527.9340301719517,177
3148.1241750224062,3515.2150990295504,177
3141.1639776361435,3495.902573712781,178
1549.009935504997,2349.1711990461927,179
1609.6413137931545,2274.8797992866353,180
1542.0197574127592,2324.373595545272,181
1556.6571705888048,2316.4572449431707,182
3365.850651304235,2705.262801531466,183
3279.990482413675,2776.3440663009405,184
3281.8878720020994,2760.638511397807,184
3383.96858861204,2766.6742228191792,185
3421.487659934161,2775.552833283198,185
3436.7047594295336,2773.8520749230715,185
3457.69730547927,2782.5674203389062,185
3410.8988899776755,2764.361171301588,185
3433.6067204265787,2750.182182456327,185
3419.6869229936156,2770.7129208741308,185
3407.2030971456593,2732.386865175678,185
3363.193629949919,2551.1587832351,186
3390.331497038718,2551.3559113551414,186
3367.3136461971144,2552.0324236392717,186
3363.4634393952683,2551.301762608933,186
2387.6043440488297,249.88063883280049,187
2384.665306615803,245.60371912516976,187
2407.976937580128,217.0446310425013,187
2381.1611395826944,240.8328888381928,187
2394.1432574245923,369.2016383203047,188
2399.0473944229707,387.2956739413915,188
2384.1931300371834,350.7608702415722,188
2333.6749481645884,351.64140594728957,189
2403.770865593757,295.8572275031576,190
2330.2332290678173,267.2726747002426,191
2276.224212192118,318.2427383674017,192
2322.6245116843056,2885.9143926115344,193
2345.5840816800987,2879.3075119433543,193
2352.7580627185084,2757.086024080145,194
2350.0543303853487,2775.9989255915048,194
2363.350628436847,2726.738006808317,194
2374.496949267837,2759.642167622289,194
2330.474998084656,2716.525566655129,195
2341.2917387552407,2704.2945031180193,195
2343.2833337866978,2745.7040163310085,195
2317.853438662564,2711.474094846381,195
2277.9631055025216,2717.801383594951,196
2263.9789308084023,2720.9170385161715,196
2307.63041329189,2725.539876136257,196
2270.139451980825,2737.842943836183,196
2271.983797506082,2720.796001152751,196
2269.7977887706766,2728.157082746534,196
2461.293691931661,2699.341345886629,197
2492.7562875037743,2702.042776096552,197
2467.190252200034,2710.526593831796,197
2234.5786863841968,2752.2802799691963,198
2231.8148864265295,2779.0115535976875,198
2221.908413271149,2685.170303937009,199
2229.8716672077794,2709.3589684913964,199
2226.7413142259875,2703.2699538375614,199
2225.819556388194,2691.352831969499,199
2225.648129238001,2695.220750222058,199
2212.5478785540067,2708.2967399608865,199
2192.201811901242,2709.503119540107,199
2205.9537562881724,2714.002560413032,199
2219.9421348066244,2713.4520980466023,199
2220.7445322394715,2706.593583443039,199
2214.860545054615,2695.5603273236447,199
2214.4735732541776,2696.386608294079,199
2231.226086598633,2646.7885356229617,200
2115.2216938144925,2640.495151423061,201
2111.304305370865,2529.6539848119123,202
2075.819626680463,2545.3573470005313,202
2094.8495458739335,2499.327216487498,202
1180.6587490766374,3881.262726691237,203
1314.3540179322886,3791.9738516420352,204
1157.4778450747601,3803.6112654673034,205
3592.477774044264,2944.1414037695254,206
3626.4846773433687,3002.4111515983464,207
3624.3401293366733,3014.8303065389146,207
3636.861494495874,3019.435567943283,207
3469.551253437494,2915.1144202104642,208
3543.193797566752,3037.607861984783,209
3530.3474256391964,3040.41136811478,209
3521.0201714805958,3020.1554456644244,209
3518.292031941141,3030.000770474412,209
3512.3640465842195,3043.810578543439,209
3533.8765762582125,3016.9537297203633,209
3512.5909793446485,3048.8196352732466,209
3538.5204295104627,3027.2761326718523,209
3537.2430967358687,3049.87759242062,209
3554.066529550594,2929.759926326651,210
3573.299506648479,2940.7172478270377,211
3578.4243946356837,2980.9521269693505,212
760.3653369570599,83.00206309097103,213
738.9574159675306,62.66486699990901,213
722.6725140995945,46.34952470718326,213
731.9382292561928,66.76322712879741,213
797.4434839193073,194.73045254370254,214
827.9542660846517,164.482290961169,214
815.3459838189906,191.7669887037997,214
796.8408927679715,83.9038334163935,215
797.9242650203861,95.32903363417847,215
793.6244422979913,165.24240334165486,216
779.0156154227088,193.01022922284994,217
778.2430022968791,196.35576274842245,217
784.4198715190388,116.24590958384832,218
791.0073084702492,147.3020808770333,218
819.1586589216172,90.01582793120426,219
1729.5327409025267,2267.5380774782875,220
1763.3861469196404,2225.8800869855068,220
1736.659904637635,2234.8015636934388,220
1748.678855112338,2249.227512172917,220
1704.063140330496,2336.8699398190806,221
1711.5174722921656,2330.3351063573887,221
1634.4978851810363,2218.7446095346804,222
1639.6864830758166,2247.676165152408,222
1705.2464137243105,2415.551151807525,223
1750.7421907021774,2257.1936517063305,224
1736.9185701411325,2276.821660695144,225
1717.9274462441595,2245.3994021471035,225
1711.5288806355375,2266.396107067024,225
1674.1630744205322,2425.180803589551,226
1721.7703664149813,2408.5538842051246,226
3417.286458924413,347.40054291267495,227
3428.206042420216,371.7755142252835,227
3416.1277356341793,358.5389367056834,227
3437.954608260137,368.2586784745327,227
3531.3165256046714,429.65741657053815,228
3424.2296810626526,384.8558006109231,229
3507.955742574883,418.1525716884745,230
3447.04881619676,402.0199295949232,231
2125.4855077142647,3721.0151622882727,232
2252.562040799626,3819.5248325858875,233
2114.2714597238787,3843.4942674592476,234
2130.2086781838316,3860.2581575334407,234
2095.8407282379458,3871.17480095793,234
2103.337957138416,3835.2087330219715,234
2203.660541789434,3943.768451851757,235
2199.0515086818773,3948.9508320633736,235
2184.157142952061,1972.667661608783,236
2199.908359334621,1996.0003424357815,236
2206.558552164701,1891.2162290760707,237
2305.235741700595,1970.9506963523197,238
2311.9075399576545,2002.6831927240262,238
2199.0276433263202,2051.7053308493723,239
2354.8583118251468,1962.4060752634916,240
2186.0269644115738,1978.1064306679061,241
2366.2226945302154,1947.1459270171115,242
2341.958738745169,2001.7001484146306,243
2315.8186378365244,1980.601537226157,243
2335.446280958041,2012.3654168553248,243
3793.27061732579,114.91024509042633,244
3785.744628266772,110.61564143277906,244
3779.1561900390448,95.76299603636222,244
3773.637501918821,144.25482281937582,244
3785.7052638376904,88.50082714712605,244
3939.7497498883417,45.702699613371664,245
3635.431613885258,151.95124568670727,246
3670.1209341266776,124.29072363893322,246
3892.965929404264,59.10548878206485,247
3932.3989928377177,31.138674043832854,247
3921.6826126390765,69.2729446902406,247
3954.4296655541625,-58.38645829015844,248
3860.765495931408,168.99875868811674,249
1992.7917769707587,3991.0755593525128,250
1998.7490896378977,3997.1079906734344,250
2072.0940423958878,3978.9367136182354,251
1912.365958686609,3743.3253404238476,252
1910.2007561932223,3903.911979912336,253
1895.2360714629376,3913.5992845426613,253
1896.153531376444,3941.140672003763,253
1897.3854301081342,3903.430401474125,253
2033.2577064828436,3866.410303634377,254
1998.6955635588706,3856.714371160857,254
2030.9942845310597,3837.9815611022823,254
1998.013427318413,3830.587436281502,254
2067.401445903834,3929.468360734024,255
2023.8567981096762,3951.842172621708,255
2025.8247348972895,3925.919457972567,255
1992.35468360575,3923.6667594318683,256
1978.3704115478868,3909.8033996205936,256
2152.076834387619,3949.158088464227,257
2092.2576666421937,3859.2762738323618,258
2083.538643691077,4057.304977687606,259
1925.6398474614314,3951.1713011879892,260
2139.9130552401593,3990.616243564685,261
2117.8025798053363,3921.606637394478,262
2048.346246297997,3940.2251381043234,263
2053.493431977178,3961.1837960067674,263
2067.2941059953337,3952.537078818175,263
868.9158868712204,3197.6547438701086,264
869.5964667669996,3256.1077880044827,265
816.8227047506438,3315.084739704768,266
787.6021701861565,3306.192156007742,266
805.5817197521262,3272.3695841921904,266
821.6479746960563,3310.5109293779055,266
801.9065294883815,3315.5565124094696,266
797.4809799754563,3289.360459900302,266
791.4185130468343,3323.494135590702,266
800.8901819650105,3293.738104731847,266
809.8005784881966,3349.2475519561817,267
828.4495088952553,3210.7977774956307,268
826.4189004604915,3203.8321365629736,268
1465.8663026375339,589.649011683719,269
1368.6337679883145,539.220648665783,270
1234.2238501282607,590.1931832600029,271
1300.5457677048394,576.0111647099541,271
1278.2066079965625,418.6598621954321,272
1287.8993633410441,433.17242566354855,272
1287.8096931895861,451.25461613161536,272
1421.087080332406,609.413186767413,273
3962.2186350228685,783.2197471908718,274
4009.0321025802514,780.0333392445682,275
3989.6532219946967,777.6703817262817,275
4008.5862884249723,768.1408195807396,275
3961.814038763167,949.6242401062375,276
3910.5394848889314,787.0839859493473,277
4076.7914614528236,902.2880351528222,278
4078.190339024543,905.9911954782589,278
897.0,3275.0,0
1587.0,299.0,0
1049.0,3448.0,0
1427.0,895.0,0
727.0,319.0,0
2577.0,222.0,0
566.0,3304.0,0
3079.0,2113.0,0
806.0,3491.0,0
2.0,3489.0,0
3043.0,1167.0,0
987.0,234.0,0
3973.0,3002.0,0
3986.0,79.0,0
2045.0,1282.0,0
2058.0,2934.0,0
1170.0,1988.0,0
1076.0,675.0,0
1786.0,1841.0,0
3698.0,3497.0,0
683.0,129.0,0
1391.0,441.0,0
1245.0,3385.0,0
2328.0,1874.0,0
412.0,1959.0,0
713.0,363.0,0
3546.0,1589.0,0
3213.0,185.0,0
3594.0,18.0,0
116.0,2327.0,0
688.0,2426.0,0
529.0,2832.0,0
1867.0,50.0,0
3136.0,108.0,0
707.0,3509.0,0
2293.0,977.0,0
1402.0,267.0,0
905.0,437.0,0
3558.0,1072.0,0
1330.0,3049.0,0
1919.0,3457.0,0
2775.0,1803.0,0
136.0,850.0,0
3925.0,994.0,0
2214.0,2048.0,0
3302.0,575.0,0
514.0,1595.0,0
339.0,1646.0,0
38.0,3622.0,0
770.0,2923.0,0
